,Unnamed: 0,PatientAge,PatientGender,bmi,clavicle,shoulder,elbow,femur,wrist,tibfib,parentbreak,alcohol,arthritis,cancer,diabetes,heartdisease,smoke,respdisease,age_gender,age_bmi,gender_bmi
20,20,-0.5713081934834858,-4.351188553422476,-0.5307832574547002,-0.0065885675086131,-0.0231048221802433,-0.0129219248388937,7.236265615606641e-05,-0.0608331207713545,-0.0071605402065801,0.000585353138454,-0.017024847952984,-0.0085405197455481,0.000355745229736,0.0002108277264184,-0.005505575617122,-0.012984602016807,-0.0015977036620387,-2.706523465524074,-1.057300102276874,-0.8767931816953827
21,21,-0.6091994889603587,-4.065899819284213,-0.5138686429692547,-0.0019704316602118,-0.0353742260812219,-0.0181828583569753,-0.0001836841388749,-0.0554769229260954,-0.0051659736245133,-4.73381243627502e-05,-0.0082475376318991,-0.0016283013961762,-0.0028198431505171,3.9814018741868296e-06,-0.0049348035878633,0.0024047038627587,-0.0013046616613513,-2.6543910633232226,-1.1089617220335597,-0.8070698961673672
22,22,-0.6531197058918892,-4.031049825039264,-0.5850787035024483,-0.0006980511229218,-0.0179874321787082,-0.0192905727828128,-0.0001166380019361,-0.0731502274510432,-0.0079688706540672,0.0008583299570571,-0.022816499976108,-0.0025233177902508,-0.006139987340425,-3.245571000021208e-05,-0.0068363343487699,-0.0054043803326038,0.0002149422410647,-2.6059646948593755,-0.9833102745539676,-0.846548457616582
23,23,-0.5630873460736987,-4.266346847151938,-0.6097456272670116,-0.0066221626602031,-0.0122726017710292,-0.0170066108589439,-4.287731614593948e-05,-0.0686081985516239,-0.0105291530088141,0.000620814233437,-0.0148039343539039,-0.0053555874886146,-0.0007968454059706,6.096372535113748e-05,-0.0054357727093774,-0.0069654807137045,-0.0003057404094254,-2.5620318920081075,-0.8739363081529992,-0.8067441259837649
24,24,-0.6745052402875718,-4.139554183206816,-0.614001298781504,-0.0022088894435008,-0.0386208607061863,-0.0251149207428692,-0.0002036501209786,-0.0462168261266772,-0.0095710695706719,0.0001926582837168,-0.0318038110391473,-0.0072929570526384,-0.0012101161550818,3.285444577716401e-05,-0.0037277736440007,-0.0107000432331223,0.000874898670831,-2.8035210852330223,-1.09898761855532,-0.8736105911764487
25,25,-0.6385325929135997,-4.177909089475086,-0.5502063048680765,-0.0018750826527844,-0.0199808304623791,-0.0186433036709695,-0.0002009994518732,-0.0620783724019075,-0.0074358140375261,2.87579237445712e-05,-0.0247602656721086,-0.0015326150386572,-0.0017531400047048,0.0001662144980441,-0.0028744551591216,-0.0052199747413873,-0.0010314778768732,-2.2961726556592152,-1.0507485949872155,-0.7614679225619732
26,26,-0.6100509050938874,-4.227290555828499,-0.4912322013325603,-0.0020393723798977,-0.0270694487276327,-0.0130578667285456,-0.0002092526267741,-0.0612609731667483,-0.0101150856692565,0.0009015970072268,-0.0366440170751196,-0.0004970521324406,0.0005438242135115,-7.820005036007771e-05,-0.0154447365280929,0.0029500033967765,-0.0011423200081676,-2.609886762722244,-1.121924947804322,-0.7552940351873803
27,27,-0.5458437665159401,-4.26105092720347,-0.5328643773444837,-0.0053142717005189,-0.015264788393432,-0.018613267964532,-0.0004299063507521,-0.0650964054171576,-0.0063819716719283,4.319048049872265e-05,-0.0143130195875953,-0.0087095822670006,0.0008421452750004,-7.288101765867694e-06,-0.0058418082605371,-0.0113293901202569,-0.0017388635005699,-2.591650660775233,-0.9975561267146148,-0.7718500049554331
28,28,-0.5369352772028642,-4.369792267580813,-0.4737239538289066,-0.0065068180786072,-0.0327524992676665,-0.0013136987837313,3.995123468447659e-05,-0.0817496982116467,-0.0047487805900925,-0.0005611771536164,-0.0016034524335482,-0.0046845054070483,-0.0003761159289883,5.131841818206695e-05,-0.0090361001834141,-0.008456307120682,-0.0028311749870894,-2.574760154718632,-0.9373026880457164,-0.7349457205792227
29,29,-0.5485122941131739,-3.8122966708550017,-0.4927401253915395,-0.0020866152323941,-0.0218373960396983,-0.0045831798084329,-0.0006255132887951,-0.0596566313735007,-0.0086672499217032,0.0001860661129422,0.0032931832888126,-0.0064898556555625,-0.0045999419264864,0.0002180690792982,-0.0050132886989723,-0.0041963297808662,0.0003076260567023,-2.528343655472078,-1.0078117171719878,-0.7162572001674379
30,30,-0.6585488298439919,-4.1451078282343765,-0.5653951587446464,-0.0008854691040457,-0.0247724891078033,-0.0046936531908804,-0.0002951301092795,-0.0849214308510024,-0.0033190553755014,0.0001277911084271,-0.0164950322483782,-0.0043935873712479,-0.0012338127153265,-0.0001742554408378,-0.0080759971253748,-0.0048316954753433,-0.0007285419015516,-2.413244259885992,-1.124371718888031,-0.7256594537165768
31,31,-0.5806898456009424,-3.870586197121807,-0.5368791011044143,-0.0006480780333457,-0.0177178087492621,-0.0187318259213266,0.0005297484798862,-0.0783497960001309,-0.0047912450902066,-0.0003853776079374,-0.026253191323926,-0.0025015878881299,-0.0006194275870834,4.612768448764015e-05,-0.0010651911637004,-0.0061860023889507,0.0003680617595261,-2.6698997886240976,-1.0285194762440246,-0.8206074846338767
32,32,-0.6236523814757973,-3.8738017452764,-0.5940925744362269,-0.0017381832823675,-0.0262150275276248,-0.0204189618041084,-0.0002652002485541,-0.0506657374451179,-0.006318372537524,0.0007545385039849,-0.0235015026358822,-0.0029728071173841,-0.0028489188704481,-0.0001416746232012,-0.0144377291092447,-0.0100045903623994,-0.000745456710523,-2.295642952187528,-1.0362552275098644,-0.748656638209052
33,33,-0.6343067217107778,-4.506731754830789,-0.5683877993052704,-0.0027604425775965,-0.0360125410645698,-0.008391037519648,-0.0002714267602111,-0.0634207899423507,-0.0074870394061091,-0.0012573841978613,-0.0397667663603831,-0.0034088924472492,-8.416526082632991e-05,-4.449202268663744e-05,-0.0065823770401685,0.0044037819535459,-0.0010419142744421,-2.641228358033394,-1.0428856503377446,-0.8297598819140242
34,34,-0.5906696455776919,-4.125950838845581,-0.6265055247238436,-0.0008818213278448,-0.0238959204591302,-0.0074225955054771,0.0001864613196848,-0.0825999190931612,-0.0076117253891256,-0.0005573434154679,-0.0101804576003636,-0.0127096005019168,-0.0009066342587923,2.202121279293312e-05,-0.0081134061677921,-0.0075051286290456,-0.0009662486260439,-2.809006657710025,-0.9965905576158454,-0.8986834931104861
35,35,-0.5507932655341021,-3.781709234927111,-0.5346978111549492,-0.0070101805192992,-0.0270143285003054,-0.0115216264740966,-0.0002372495224776,-0.0515455862231494,-0.006821693872331,-0.0008963629141383,-0.0267462083199101,0.0029123367728153,0.0006054717643827,-0.000411467034346,-0.0011782287828678,-0.0061301443573366,0.0012530998788307,-2.4137167497379908,-0.9838369791336944,-0.7601077670951071
36,36,-0.6241419773676526,-3.9039823693519375,-0.494547682518446,-0.0030570134308395,-0.0075306915731947,-0.012606106276624,0.0004199949826714,-0.0777346704881273,-0.0140094379348576,-0.0002140224004232,-0.0159418884983533,-0.0007491633894396,-0.0020581461594016,6.764244355961235e-05,-0.0088238437991178,-0.0058623071333994,-0.0013279732627131,-2.3405405919337987,-1.054497241144247,-0.6816982568133492
37,37,-0.5824456128189806,-4.141392195271919,-0.5628982379106862,-0.0022474614718108,-0.0111917574407355,-0.0178485562709848,7.933180085406555e-06,-0.0795450382496277,-0.0086203527154413,-0.0004201534010189,-0.0216301780395486,0.0006330054157484,-0.0078406348616156,-5.420365893593626e-05,-0.0014913645438927,-0.0041938722824007,-0.0007562019584828,-2.5571636769847395,-1.042677650039968,-0.8036493262275262
38,38,-0.5895753452285273,-4.461860155898749,-0.5577919601281311,-0.0016627444781055,-0.0382789658189214,-0.0259791210960379,0.0002702387026722,-0.0431746154519169,-0.0146080022796974,-0.0001855900195527,-0.0220833488466642,-0.0036329547502891,-0.0018365548175702,-0.0001003657895121,-0.0073469338001734,-0.0112417381699385,-0.001656011733362,-2.634559548042719,-1.0720420935630277,-0.799187466903873
39,39,-0.5696783975762147,-4.28913768941548,-0.5681481722159458,-0.0042938415464609,-0.0300274911915312,-0.0073648330628599,0.000268519678517,-0.0683046789184678,-0.0051313190388199,-0.0011132540153138,-0.0196064383281963,-0.0007394486102679,0.0019780583358853,-3.475620246240485e-05,-0.0116115480998045,-0.0071811953850589,0.0003189030946894,-2.3449511033002066,-0.9370366513343076,-0.7775452789255628
40,40,-0.5942512781082865,-4.1145991883494615,-0.5277039398035515,0.0010772475959383,-0.044507106165142,-0.0137266779580773,-0.0004504445001773,-0.0455358931130561,-0.0040113235016295,-0.0015441609662744,-0.0191904996697711,-0.005782038706382,-0.0001201818446471,-2.767512595880373e-05,-0.0047374081273721,-0.0004011940943153,-0.0019953858873431,-2.5798204344237776,-1.0981992926427997,-0.7696596930795687
41,41,-0.5735895149360912,-4.0859865901556445,-0.513254200597846,0.0053042361344693,-0.0335677102574916,-0.0138278939408981,-0.0007291877288404,-0.0490211165004966,-0.0069733004094404,0.0001074891404528,-0.0210107624090815,-0.005944706873508,-0.0012300185764451,0.0001572867116885,-0.0023210378107253,-0.0061911282275413,-0.0007687573805034,-2.709101743060505,-1.151885788024556,-0.7697310719215218
42,42,-0.6534928976134871,-4.051194194240809,-0.5685054349658822,-0.0076523043504462,-0.0185372513725005,-0.0152033206698624,0.0004069267036971,-0.0682027479457155,-0.0109659488522803,0.0013035863377602,-0.0018413147970394,-0.0070392305825884,-0.002054382972027,-1.3134404718284642e-05,-0.009263998966459,-0.0045889526118993,6.43844314870412e-05,-2.3777607447264195,-0.9778353498458884,-0.8107411163128948
43,43,-0.6165355471238263,-4.499259736134344,-0.5040643824976041,-0.0010539551751578,-0.0368650142562637,-0.0204169001783915,-0.0008414941148608,-0.0454565454682784,-0.0064443782653133,0.0002183029971424,-0.0182918953229866,-0.0004321343757279,-0.0035234205288138,3.000789859752828e-05,-0.0056274618442728,-0.0047681792670776,-0.0007754879936531,-2.7234947779349543,-1.05591895937678,-0.7649234237654581
44,44,-0.5981630921440906,-4.162201287214336,-0.5343797779042807,0.0009325185222528,-0.0328860826586682,-0.0181438174645949,5.265199871007376e-05,-0.0583052119980516,-0.0071235720944405,-0.0003390366785611,-0.0246875897139645,7.997803413040128e-05,-0.0008568157078814,-3.14075831675531e-05,-0.0049899359188174,-0.0028152523463078,-4.546535419591713e-06,-2.5178226622981423,-1.0600190345879792,-0.7557044399440118
45,45,-0.6262014181822515,-4.467423147162591,-0.6098142699794538,-0.0009138596607484,-0.0373142869406567,-0.0114347547939848,0.0004237372726341,-0.0581453069476883,-0.0063141359509736,0.0002165771921088,-0.019721797973717,-0.0012449435806312,-0.0021000869819337,-3.880005706202727e-05,-0.0070400972273644,-0.0057268872494578,-0.0017665898657046,-2.5414329108130254,-0.8965477650119167,-0.7901811283473541
46,46,-0.5936486075862026,-4.215453381818439,-0.5517802026190075,0.0017186810946587,-0.0349554099025462,-0.0181964645497377,-1.632967195941415e-05,-0.0560051143831159,-0.0037174081654403,-6.725081115666054e-05,-0.0324604524098403,-0.0016322214481209,-0.0021787567828771,0.0001338084548048,-0.0092486471918995,-0.0043547651098787,-0.0023227557979352,-2.409655289066791,-0.9045146864615764,-0.8371217449192383
47,47,-0.6243363746527655,-4.442480921348545,-0.4762379567337738,-0.0008413298215522,-0.0330051772402089,-0.0155928796865237,-0.000399645988132,-0.0450497227089812,-0.010656014835827,0.0007242257474666,-0.0141447420336433,-0.0031900791802903,-0.0018097160464025,0.0001271174185507,-0.0108026758755285,-0.0024439262201,-0.0021181901090444,-2.389844067683521,-1.1356584459847647,-0.7075306878971024
48,48,-0.554656668616393,-4.15161244410547,-0.4806404181140993,-0.0053088312574046,-0.0261588492099222,-0.0121407092644494,-0.0010583443624798,-0.050576959567684,-0.0102216619253516,0.0006680711283562,-0.0166284233658009,-0.0075612532042305,0.0016689104219125,-2.1559674260873685e-05,-0.0094671875626728,-0.0030967472598257,-0.0021955892302891,-2.532569719282296,-1.0817380341011842,-0.7353305546295998
49,49,-0.5933991256607858,-4.110418236628105,-0.5606354881251745,-0.0032105815965897,-0.0194627886738084,-0.0119139455754946,-0.0006840034152868,-0.0562869685768786,-0.0079797935309594,0.0005263025602949,-0.0287491533512419,-0.0062366032159396,-0.0030818873141366,4.943907341781184e-05,-0.0086103900266655,-0.003361708540683,0.0011516875019879,-2.543811522258584,-1.0738744513175345,-0.7580948910130276
0,0,-0.23233506606323,-0.0276424363988748,-0.1474157678025734,-0.0070502082850266,-0.0078717983643524,-0.0046469563191627,-0.0023954229698314,-0.0224299684815293,-0.0026099929629945,-0.0059421985215903,-0.0112203390549933,-0.0053986122046598,-0.0059926906559095,-0.0036429882802875,-0.0113342873465571,-0.0075085489665205,-0.004880147305005,-0.2054556970337203,-0.0689312675353199,-0.1523321239958407
1,1,-0.2130293158940985,-0.0253227497949933,-0.1538395391365209,-0.0099046946767757,-0.008602736099997,-0.0081246918951667,-0.001698708733743,-0.0207328302750184,-0.0024718762743037,-0.0085216076760932,-0.011138530022244,-0.0055326451362829,-0.0030885043929207,-0.0051666654773766,-0.0121409350008954,-0.006941624777598,-0.0040977783257664,-0.1735179027277577,-0.0692422444702035,-0.147188111127633
2,2,-0.2092271910569059,-0.0274635483747748,-0.149007693803162,-0.007450101803014,-0.0081801414389036,-0.0080329731492989,-0.0026769064964738,-0.0209117139588838,-0.0018448160830555,-0.0068099827997264,-0.0127889447411265,-0.0052929615946564,-0.0056891379890281,-0.0050756394991716,-0.0124802592809727,-0.0057471924724337,-0.0043865872587163,-0.169552721925238,-0.069795291544802,-0.1513353070936481
3,3,-0.2491219822927471,-0.0217507879093455,-0.1363780619194773,-0.0068453947069205,-0.0092919980864942,-0.0061423724671952,-0.0022341044616954,-0.0243526530173762,-0.0026240600903256,-0.0046720044093144,-0.0160209056148423,-0.0043585640955058,-0.0055933071410936,-0.0048188611137549,-0.0093396233484411,-0.0073425708468217,-0.0056858054682185,-0.1995052952859352,-0.0601641560593492,-0.1565836641645496
4,4,-0.208977190968331,-0.0281379761379745,-0.1535763397861059,-0.0091868272354641,-0.0065721490424061,-0.0063295565545246,-0.0024480782848478,-0.0172349408536679,-0.0023175801874691,-0.0070509998812621,-0.0097310809401943,-0.005841200300808,-0.0047992042168627,-0.0048817280178116,-0.0113709595554452,-0.006516502909261,-0.004665633822705,-0.1778527834640435,-0.0786359175787457,-0.1536776354051482
5,5,-0.2316435955661694,-0.0284733745816897,-0.1370152386520223,-0.0058165305406233,-0.0060803701962068,-0.0071275474917157,-0.0029359878227074,-0.0152297253088259,-0.0019713184586513,-0.0065140509380393,-0.0147897428807355,-0.0048960406580625,-0.0045908600783586,-0.0071456296286751,-0.0109141544758686,-0.0065292585817251,-0.0040581604204015,-0.1851246813944452,-0.0720093541228473,-0.1478100973761237
6,6,-0.2470683202673107,-0.0229599918783733,-0.1530786936487785,-0.007971561004043,-0.0068486108259387,-0.0066212958116133,-0.0036327381642043,-0.0227263618984042,-0.0024550113257159,-0.0064609424108622,-0.0097451530662296,-0.0043809506812927,-0.0041407269855645,-0.0061149220566415,-0.0108786650858616,-0.0091695575269472,-0.0053124677967668,-0.1981532671247423,-0.0793129536866085,-0.1502520459832198
7,7,-0.2312565917084706,-0.0240538662675383,-0.1546183552615632,-0.0065846326828978,-0.0066385440901431,-0.0073787181815749,-0.0029557377981915,-0.0201660325484441,-0.0020480945595486,-0.006495683552759,-0.0101190443100538,-0.0057211851414902,-0.0049728029956698,-0.0055447294148616,-0.0109381882861877,-0.0066599769830105,-0.0046259449912452,-0.2001411340697733,-0.0738793153928414,-0.1496836107562421
8,8,-0.2155249800259624,-0.0208191566572528,-0.1299118130920866,-0.0089555761515948,-0.0061323046215158,-0.0073496516411833,-0.002921024149468,-0.0228988707111561,-0.0019075117103662,-0.006261104087182,-0.0158479836365134,-0.0054185671178076,-0.0054735091908806,-0.0055725417557133,-0.0133073845617047,-0.0074122885393882,-0.00492047753263,-0.1662573657633491,-0.0719210561787975,-0.1288915897082626
9,9,-0.1966333963996659,-0.0272084575177041,-0.1331177521657516,-0.0075319589118586,-0.0076362466118716,-0.0068956936026799,-0.0048216341488738,-0.0210663914690567,-0.0018441586294944,-0.0069452105799474,-0.012572370559035,-0.0067617831842484,-0.0052712427863936,-0.0056081184053464,-0.0099265118914864,-0.0075033765414374,-0.0035296064697255,-0.1472253635209323,-0.073258025857965,-0.1378370056371278
10,10,-0.2232575107910938,-0.0229471857898727,-0.1259938324701726,-0.0075040618457513,-0.0069012055475,-0.0084922943039703,-0.0042554786898675,-0.0184666897442019,-0.0027595395100071,-0.0065027296034134,-0.0127416334264403,-0.0054730474950139,-0.0044800924179656,-0.0047559228799914,-0.0119918348454222,-0.0052339471342331,-0.0057393429108495,-0.1950873255168693,-0.0758599494832787,-0.1328669521542834
11,11,-0.2403721238604921,-0.0254524459372338,-0.1600576473240601,-0.006726337122116,-0.0097720722004993,-0.0057711594093455,-0.0028427494518336,-0.0236416228899685,-0.0024104242245182,-0.0058596583884011,-0.0122137452071604,-0.0062084345573282,-0.0041782693201495,-0.0052054597587775,-0.0121689321273843,-0.0056397098128652,-0.0044860180940374,-0.2016160718484999,-0.0699782071171981,-0.1377525112574343
12,12,-0.2509486491240126,-0.0192248498350368,-0.1380906453869881,-0.0102358337591037,-0.0080016761040282,-0.0062361345885982,-0.0032379569646906,-0.01830372268816,-0.0026884300999479,-0.0060195831054259,-0.0143445145046702,-0.0057533838228269,-0.0047456562968201,-0.0048395070092616,-0.0097241919984116,-0.005589721304641,-0.0053041374756345,-0.2026358890450315,-0.0742061256725979,-0.133887438466301
13,13,-0.1906554352775469,-0.0216265530980023,-0.138581788212991,-0.0097433208363164,-0.0061049130872135,-0.0060952726336175,-0.0046116779224385,-0.018652843927047,-0.0022382209807866,-0.0074917778018749,-0.0124159539699578,-0.0043829622654398,-0.0045722034049449,-0.0053615005456514,-0.0100080929267134,-0.0070545087305815,-0.0033961622507796,-0.1585939676160492,-0.0592577293008173,-0.1378283747890101
14,14,-0.2284186716512768,-0.0285530996566077,-0.1379889339260507,-0.0071077157475505,-0.0063994232255225,-0.0087311831008634,-0.0031929400465781,-0.0214081410891846,-0.0022962817505232,-0.0075523869558824,-0.0148095807486002,-0.0073392181329815,-0.0046847907611992,-0.0056060392374519,-0.0139339226113244,-0.0085891820629571,-0.0038298335768353,-0.1923734080487837,-0.0675285082886272,-0.1467488493462335
15,15,-0.2031603286571436,-0.0231028640428044,-0.1430365921646231,-0.0111619442310695,-0.0058145764891471,-0.0073346705796994,-0.0025856487089971,-0.020963974912828,-0.0025791650399809,-0.0061390862939639,-0.0146374895483641,-0.0057350143384561,-0.0037344343461125,-0.0058051023822384,-0.012514013180555,-0.0086877505601233,-0.0046298353374747,-0.1601221555769115,-0.0685112227548446,-0.1419350045202825
16,16,-0.2044526739461784,-0.0230584059197992,-0.1382614688582456,-0.0079188621755988,-0.0066129866470533,-0.0077154768563981,-0.0041332748746507,-0.0225534179600632,-0.0026557801227388,-0.0069922211627391,-0.011330780450232,-0.0058926782862835,-0.004891359517829,-0.004984626437583,-0.0123310956514233,-0.0060195588399907,-0.0041732387975735,-0.1665498998844465,-0.0653009733963819,-0.1463148242448962
17,17,-0.2075112038143608,-0.0249403265045852,-0.1311961245729972,-0.0086608330215262,-0.0062885441997505,-0.0108169308204463,-0.0028912647969628,-0.0227237828902737,-0.0026275431061275,-0.0069340735640304,-0.0115416414887996,-0.005595911381907,-0.0047699453255778,-0.0061118747520692,-0.0088047714107307,-0.0081596434992626,-0.0030029993661822,-0.1583686338069918,-0.0606599122684862,-0.1439022201101919
18,18,-0.2454017355901828,-0.0222461959831065,-0.1623004249107142,-0.0069914947478848,-0.0074455617735137,-0.0072828998898705,-0.0032070834665316,-0.012459704969475,-0.0026732299016668,-0.0070590664726087,-0.0155192679568605,-0.0062259834740436,-0.004039139963619,-0.0050732387599052,-0.0127969884752466,-0.0071206374393889,-0.0032090281245321,-0.2010802110778095,-0.0813927496145431,-0.1391049131694114
19,19,-0.2149118322552974,-0.0218064897160226,-0.1496502450905886,-0.0081650194256979,-0.0071141275325458,-0.0076281684021156,-0.0015173074828973,-0.0232985793764028,-0.0027720548791423,-0.0069856063078879,-0.0158318242983063,-0.0056857375866145,-0.0050977908852737,-0.0060210837004287,-0.0126739222058823,-0.0056919990101269,-0.0044246620012355,-0.1842997769655771,-0.0549454373336135,-0.1480880498257906
20,20,-0.2328518488863452,-0.0239577067483681,-0.1588226999719474,-0.0076197139604428,-0.0074548483009541,-0.0082304194084681,-0.0027708045367765,-0.0173077029148173,-0.0023223919200449,-0.0063655609041287,-0.0096942195754263,-0.0050701586692777,-0.0050559630968384,-0.0056856173727647,-0.0095460475172765,-0.0089883054108421,-0.0036039359047665,-0.201693723160372,-0.0725377547795559,-0.1376520996634078
21,21,-0.2141086833008045,-0.0261704112658703,-0.1460760558893886,-0.007521127666787,-0.0073211381818029,-0.0067096928800083,-0.0012086178159219,-0.0205072906022293,-0.0024593686247791,-0.0073627577267437,-0.0135652276443493,-0.0056364265552739,-0.004779576197779,-0.0050549772841809,-0.010530359741433,-0.0076573560600508,-0.0052140438601177,-0.1852371990569105,-0.0705299595977332,-0.1321279914168052
22,22,-0.2098427113989339,-0.023440600546675,-0.1379507455013768,-0.0063475208944248,-0.0078837234929834,-0.0083036655667551,-0.0016504348805737,-0.019005407021332,-0.0024201365172199,-0.0079332050495309,-0.0107384183807922,-0.0048475596861488,-0.0029974857156082,-0.0043036521144516,-0.012129810447661,-0.0090999030019213,-0.0038222858243154,-0.1929308939096422,-0.0547613767167468,-0.1278960590930723
23,23,-0.2191368266257385,-0.0226845744292955,-0.1525881900279223,-0.0068941480453627,-0.0067836881446141,-0.0061700812568168,-0.0028005933546672,-0.0187499128860588,-0.0021982903641726,-0.0066631943742097,-0.0122696947520122,-0.006798746140043,-0.0043295463305559,-0.0047010852693086,-0.0069217047320841,-0.0075657106690519,-0.0039286262923712,-0.1939175440286726,-0.0702754409170212,-0.1451720683119759
24,24,-0.2174113567474648,-0.0279367961380295,-0.1411607411181403,-0.0064385831577595,-0.0085068017141858,-0.0092326565151338,-0.0019751722390899,-0.0173251026023276,-0.0022810832387071,-0.0058114363160584,-0.0069768472888966,-0.0072145023731953,-0.0037153755801864,-0.0058168952113675,-0.0115597817957637,-0.0057778773780018,-0.0043475396032481,-0.1772940122250162,-0.0579957758694924,-0.1432692610933633
25,25,-0.2024098614909212,-0.0232190811252395,-0.1500102597772249,-0.0050857390865568,-0.0075862922095422,-0.0084614665171345,-0.001570559636958,-0.0255730028995246,-0.0007763745890538,-0.0058018635876225,-0.0123151257461434,-0.0049516497605305,-0.0052154527227177,-0.0036110393762325,-0.0083922348434811,-0.0093183216101089,-0.003939304467917,-0.1681880201972461,-0.0710507277409845,-0.1413822709446526
26,26,-0.2205620453218268,-0.0195667900932976,-0.1512533612783654,-0.0060693787126155,-0.0075255012476234,-0.0075106575238641,-0.0018602557338369,-0.0205011977081008,-0.0030761701440343,-0.0080382169447754,-0.0109221676988453,-0.0057266272163911,-0.0052862147652973,-0.0073893993202817,-0.0085294466276522,-0.0061701227437808,-0.0050257889202919,-0.201064193545583,-0.0752717865066526,-0.1248889691411697
27,27,-0.2088540155145858,-0.0275883847224446,-0.1635844127240033,-0.0116534166734656,-0.0063601420752846,-0.0082663041827808,-0.0025696583035175,-0.0221139845815688,-0.0022168579213712,-0.0051216451501528,-0.0157874883814569,-0.0045228820767724,-0.0055723513376384,-0.0056553794535313,-0.0122707200352585,-0.0061563522125644,-0.0040650270286011,-0.178131804533565,-0.0740203410443698,-0.1478909523531391
28,28,-0.2305581948378019,-0.023161703141227,-0.1697150697657543,-0.0067493850216222,-0.0091891478022675,-0.0054921704183754,-0.0036943656002935,-0.0259092875542643,-0.0027991141345232,-0.0054998311472506,-0.0084078494601895,-0.0055430784089608,-0.0046178788441507,-0.00518648866676,-0.0098103193800765,-0.0072776482904288,-0.0051487742444867,-0.1912467871532168,-0.0735315350405863,-0.1552324653802671
29,29,-0.1946067149102054,-0.0245248895545074,-0.17368353767812,-0.0086238270018487,-0.005351224154269,-0.0072773181742755,-0.0015054502655341,-0.0193600979821142,-0.0022391274941743,-0.0061397507146432,-0.0130655714367282,-0.0075405550838937,-0.0064828991285653,-0.0048667189172042,-0.0108822885721061,-0.0089524443808008,-0.0053950270448571,-0.154140824018528,-0.0716062683916471,-0.1594387189992714
